cliente_inactivo,frecuencia_compra,gasto_total_acumulado,cantidad_total_comprada,ticket_promedio,dias_desde_ultima_compra,frecuencia_mensual_compra,numero_categorias_distintas,numero_productos_distintos,canal_mas_utilizado,descuento_promedio_utilizado,segmento,edad,genero,ciudad_cliente,distrito_cliente
0,10,877.77,28.0,87.777,86,1.4285714285714286,4,10,Tienda Física,13.977,Regular,54.0,F,Trujillo,La Merced
0,9,896.5500000000001,30.0,99.61666666666667,38,1.2857142857142858,4,9,Tienda Física,12.588888888888889,Ocasional,27.0,M,Lima,San Miguel
0,18,3476.12,42.0,193.11777777777777,60,1.5,6,18,Tienda Física,13.427222222222222,Ocasional,46.0,M,Arequipa,Cercado
0,11,3324.3461627096294,22.0,302.21328751905725,62,1.2222222222222223,6,11,Tienda Física,10.483636363636363,Regular,52.0,F,Cusco,San Sebastián
0,12,959.5899999999999,23.0,79.96583333333332,82,1.0909090909090908,5,12,Tienda Física,11.176666666666668,Nuevo,46.0,F,Lima,Miraflores
0,11,2129.56,24.0,193.59636363636363,28,1.0,6,11,Tienda Física,19.187272727272727,Nuevo,33.0,M,Arequipa,Paucarpata
0,13,1329.4,36.0,102.26153846153846,84,1.0833333333333333,5,13,Tienda Física,13.389999999999999,Regular,23.0,M,Lima,Magdalena
0,14,2984.2599999999998,31.0,213.16142857142856,99,1.2727272727272727,6,13,Tienda Física,13.29857142857143,Regular,38.0,F,Arequipa,Cercado
0,17,3551.78,37.0,208.92823529411766,56,1.0625,6,17,Tienda Física,11.825882352941179,Regular,47.0,F,Lima,Lince
1,16,9516.48,54.0,594.78,9,1.3333333333333333,6,16,Tienda Física,12.623125,Regular,18.0,M,Lima,Lince
0,14,3064.23,28.0,218.87357142857144,232,1.2727272727272727,6,13,Tienda Física,9.785,Ocasional,18.0,F,Cusco,Cercado
0,12,3573.29,27.0,297.77416666666664,181,1.3333333333333333,5,12,Tienda Física,10.944166666666666,Ocasional,43.0,F,Lima,Pueblo Libre
0,9,885.59,21.0,98.39888888888889,81,1.2857142857142858,5,8,Tienda Física,12.604444444444445,Nuevo,38.0,M,Arequipa,Yanahuara
0,19,8787.34,47.0,488.18555555555554,17,1.1176470588235294,6,19,Tienda Física,13.44157894736842,Regular,39.0,M,Piura,Castilla
0,15,1451.49,42.0,96.766,2,1.25,5,15,Tienda Física,14.420666666666667,Nuevo,29.0,M,Lima,Pueblo Libre
0,12,4059.61,28.0,338.30083333333334,1,1.0,6,12,Tienda Física,11.858333333333334,Ocasional,33.0,F,Piura,Centro
0,19,8520.3,47.0,448.4368421052631,51,1.2666666666666666,6,17,Tienda Física,10.982105263157894,Ocasional,51.0,M,Trujillo,Mansiche
0,12,609.0,23.0,50.75,91,1.3333333333333333,5,12,Tienda Física,13.556666666666667,Ocasional,25.0,M,Trujillo,La Merced
0,14,4757.2699999999995,35.0,339.80499999999995,107,1.0769230769230769,6,14,Tienda Física,10.429285714285713,Premium,38.0,M,Piura,Sullana
0,11,3879.0499999999997,25.0,352.6409090909091,98,1.2222222222222223,5,11,Tienda Física,12.441818181818183,Ocasional,39.0,M,Lima,San Isidro
0,17,4649.7699999999995,39.0,273.51588235294116,74,1.7,6,17,Tienda Física,10.805294117647058,Regular,25.0,M,Lima,San Isidro
0,14,7121.58,35.0,508.6842857142857,10,1.0769230769230769,6,14,Tienda Física,14.19357142857143,Nuevo,37.0,F,Cusco,Wanchaq
0,16,9677.789999999999,25.0,604.8618749999999,69,1.4545454545454546,5,16,Tienda Física,12.18875,Premium,28.0,M,Lima,Miraflores
0,15,2356.72,40.0,157.11466666666666,9,1.5,4,15,Tienda Física,14.255333333333335,Regular,27.0,F,Lima,Jesus María
1,15,5196.44,41.0,346.4293333333333,12,1.25,5,13,Tienda Física,10.596,Regular,46.0,M,Lima,La Molina
1,11,5159.6,19.0,469.05454545454546,69,1.375,6,11,Tienda Física,11.60909090909091,Nuevo,44.0,M,Lima,San Miguel
0,13,4210.7300000000005,28.0,323.9023076923077,15,1.4444444444444444,6,13,Tienda Física,13.216153846153846,Ocasional,53.0,F,Arequipa,Paucarpata
1,8,696.22,17.0,87.0275,33,1.0,5,8,Tienda Física,11.81375,Nuevo,67.0,M,Arequipa,Yanahuara
0,14,3799.9,23.0,271.4214285714286,19,1.0,6,14,Tienda Física,16.072857142857142,Regular,24.0,F,Trujillo,
0,13,4441.83,24.0,341.67923076923074,194,1.1818181818181819,6,13,Tienda Física,12.282307692307693,Regular,48.0,F,Lima,San Miguel
0,22,6269.36,44.0,284.97090909090906,16,1.2941176470588236,6,21,Tienda Física,11.439545454545454,Regular,46.0,F,Trujillo,Mansiche
0,17,3775.78,42.0,235.98625,14,1.4166666666666667,5,17,Tienda Física,11.993529411764706,Premium,41.0,M,Lima,La Molina
0,9,1376.43,22.0,152.93666666666667,99,1.0,4,9,Tienda Física,12.43888888888889,Nuevo,23.0,F,Lima,Miraflores
0,17,3879.55,40.0,242.471875,42,1.2142857142857142,6,17,Tienda Física,11.543529411764707,Premium,51.0,F,Lima,Surco
1,14,4483.48,28.0,344.8830769230769,21,1.1666666666666667,6,14,Tienda Física,11.577857142857143,Nuevo,34.0,F,Trujillo,Mansiche
0,16,4221.39,36.0,263.836875,84,1.3333333333333333,6,16,Tienda Física,13.900625,Regular,34.0,M,Arequipa,Cerro Colorado
0,11,1716.92,32.0,156.08363636363637,40,1.2222222222222223,4,11,Tienda Física,13.292727272727273,Nuevo,21.0,F,Lima,Lince
0,18,5614.72,37.0,311.9288888888889,21,1.2,5,17,Tienda Física,10.321666666666665,Premium,54.0,F,Lima,San Isidro
0,14,2260.06,35.0,161.43285714285713,5,1.1666666666666667,6,14,Tienda Física,11.935,Nuevo,30.0,M,Lima,Miraflores
0,14,5725.570000000001,25.0,408.9692857142858,37,1.4,6,13,Tienda Física,13.825000000000001,Nuevo,48.0,F,Trujillo,La Merced
0,15,6391.83,25.0,426.122,10,1.0714285714285714,6,15,Tienda Física,12.674285714285714,Premium,57.0,F,Arequipa,Cayma
1,19,9762.74,47.0,513.8284210526316,70,1.3571428571428572,5,19,Tienda Física,13.063157894736841,Regular,45.0,M,,Miraflores
0,12,3148.82,30.0,286.25636363636363,97,1.0909090909090908,6,12,Tienda Física,9.951666666666666,,27.0,M,Arequipa,Cercado
0,16,5949.7699999999995,28.0,371.86062499999997,15,1.2307692307692308,6,16,Tienda Física,11.60875,Nuevo,40.0,M,Cusco,Wanchaq
0,11,5593.7,21.0,508.5181818181818,51,1.1,5,11,Tienda Física,16.293636363636363,Ocasional,18.0,F,Trujillo,Vista Alegre
0,13,2143.5299999999997,31.0,164.88692307692307,82,1.4444444444444444,6,13,Tienda Física,14.235384615384616,Regular,49.0,M,Lima,Barranco
0,10,3393.62,18.0,339.36199999999997,109,1.0,5,10,Tienda Física,12.129999999999999,Nuevo,18.0,M,Trujillo,Centro
0,12,2281.73,21.0,190.14416666666668,0,1.0909090909090908,6,12,Tienda Física,8.949166666666667,Regular,68.0,M,Lima,La Molina
0,18,2696.21,43.0,149.78944444444446,64,1.2,5,18,Tienda Física,9.368333333333332,Ocasional,43.0,M,Cusco,Wanchaq
0,13,3804.98,25.0,292.6907692307692,12,1.0833333333333333,5,13,Tienda Física,11.99923076923077,Ocasional,18.0,F,Lima,Barranco
1,14,3634.28,33.0,259.5914285714286,34,1.1666666666666667,6,12,Tienda Física,11.632142857142856,Nuevo,25.0,M,Lima,Surco
0,16,3297.7200000000003,40.0,206.10750000000002,72,1.6,6,16,Tienda Física,8.6575,Premium,40.0,M,Arequipa,Paucarpata
0,14,7319.58,34.0,522.8271428571428,95,1.4,6,14,Tienda Física,12.257857142857144,Nuevo,38.0,M,Trujillo,La Merced
0,18,5480.81,49.0,304.4894444444445,59,1.3846153846153846,5,17,Tienda Física,13.498888888888889,Premium,55.0,M,Lima,Magdalena
0,18,3479.78,47.0,193.32111111111112,47,1.3846153846153846,6,18,Tienda Física,11.21888888888889,Regular,68.0,F,Lima,San Miguel
0,11,9053.480000000001,18.0,823.0436363636364,21,1.0,5,10,Tienda Física,11.412727272727272,Ocasional,32.0,F,Lima,San Miguel
0,15,2576.28,35.0,171.752,122,1.25,6,15,Tienda Física,10.809333333333335,Regular,41.0,M,Lima,Lince
0,25,9334.54,59.0,373.38160000000005,55,1.7857142857142858,6,25,Tienda Física,12.017083333333332,Ocasional,55.0,M,Trujillo,Centro
0,11,6985.09,14.0,635.0081818181818,17,1.1,6,11,Tienda Física,12.753,Premium,35.0,M,Cusco,San Sebastián
0,17,4663.81,45.0,274.3417647058824,25,1.2142857142857142,6,17,Tienda Física,15.517058823529412,Premium,58.0,M,Arequipa,Paucarpata
0,14,963.34,41.0,68.81,26,1.4,5,14,Tienda Física,14.977142857142857,Regular,30.0,F,Piura,Castilla
1,11,4840.620000000001,21.0,440.0563636363637,172,1.1,5,11,Tienda Física,11.566363636363635,Ocasional,39.0,F,Trujillo,La Merced
0,18,3429.2,45.0,190.5111111111111,19,1.3846153846153846,5,18,Tienda Física,12.172777777777778,Premium,48.0,M,Arequipa,Cerro Colorado
0,20,3121.79,42.0,156.0895,90,1.4285714285714286,5,20,Tienda Física,13.113,Regular,22.0,F,Piura,Miraflores
0,21,2015.2,51.0,95.96190476190476,35,1.3125,5,20,Tienda Física,13.905238095238095,Regular,43.0,F,Trujillo,El Recreo
0,12,3578.7,29.0,298.22499999999997,50,1.2,6,12,Tienda Física,10.623333333333333,Regular,34.0,M,Arequipa,Cayma
0,18,5847.06,37.0,324.8366666666667,31,1.125,6,18,Tienda Física,10.431111111111111,Regular,25.0,M,Lima,Jesus María
1,15,2474.95,39.0,164.99666666666664,1,1.25,6,15,Tienda Física,10.238666666666667,Premium,25.0,M,Arequipa,Yanahuara
0,19,13691.570000000002,35.0,720.6089473684211,151,1.5833333333333333,6,19,Tienda Física,13.033157894736842,Ocasional,40.0,F,Arequipa,Cercado
0,8,2124.07,19.0,265.50875,5,1.1428571428571428,6,8,Tienda Física,13.8975,Nuevo,28.0,M,Lima,Pueblo Libre
0,15,9707.72,27.0,647.1813333333333,28,1.25,4,15,Tienda Física,11.048,Nuevo,37.0,F,Lima,La Molina
0,19,14869.01,48.0,782.5794736842105,8,1.5833333333333333,5,19,Tienda Física,13.292631578947368,Regular,42.0,F,Lima,San Miguel
1,9,772.2,22.0,85.80000000000001,32,1.125,4,9,Tienda Física,13.67,Regular,46.0,F,Arequipa,Paucarpata
1,10,8187.2699999999995,18.0,818.727,2,1.4285714285714286,4,10,Web,14.053,Regular,31.0,F,Trujillo,Centro
0,13,1566.24,31.0,120.48,52,1.1818181818181819,5,13,Tienda Física,13.544615384615385,Premium,45.0,F,Lima,San Isidro
1,18,3205.5899999999997,31.0,178.0883333333333,88,1.3846153846153846,5,18,Tienda Física,11.435555555555556,Nuevo,58.0,M,Cusco,Santiago
0,13,5441.74,31.0,418.5953846153846,39,1.1818181818181819,5,13,Tienda Física,12.403846153846153,Regular,31.0,F,Lima,Barranco
0,12,1384.42,44.58566383315046,125.85636363636364,65,1.0,5,12,Tienda Física,16.245833333333334,Nuevo,40.0,M,Cusco,Santiago
0,15,834.52,28.0,55.63466666666667,134,1.25,5,15,Tienda Física,10.488666666666667,Ocasional,50.0,F,Lima,Surco
0,10,1924.25,22.0,192.425,115,1.0,5,10,Tienda Física,13.668000000000001,Regular,34.0,M,Trujillo,El Recreo
1,15,5713.389999999999,29.0,380.8926666666666,55,1.1538461538461537,6,15,Tienda Física,12.901428571428571,Ocasional,54.0,M,Cusco,Cercado
1,15,4915.9,25.0,327.72666666666663,43,1.3636363636363635,6,14,Tienda Física,11.568666666666667,Premium,56.0,F,Piura,Veintiséis de Octubre
1,18,9228.71,30.0,512.7061111111111,9,1.3846153846153846,6,18,Tienda Física,13.382222222222222,Ocasional,48.0,M,Arequipa,Cayma
0,23,9116.11,50.0,414.36863636363637,68,1.5333333333333334,6,22,Tienda Física,11.138260869565217,Ocasional,66.0,M,Lima,La Molina
1,27,8357.23,51.0,309.527037037037,0,1.6875,6,26,Tienda Física,12.63074074074074,Regular,35.0,F,Trujillo,Mansiche
1,9,3885.5,18.0,431.72222222222223,187,1.2857142857142858,5,9,Tienda Física,12.517777777777777,Regular,27.0,F,Lima,San Miguel
0,15,1107.44,32.0,73.82933333333334,35,1.0714285714285714,5,14,Tienda Física,11.972,Ocasional,27.0,F,Trujillo,La Merced
0,14,4909.74,24.0,350.69571428571425,47,1.4,6,14,App,11.872142857142858,Regular,45.0,F,Lima,San Miguel
0,16,3823.28,43.0,238.955,32,1.2307692307692308,6,16,Tienda Física,10.74625,Regular,18.0,F,Cusco,San Sebastián
0,14,2737.63,36.0,195.54500000000002,17,1.0769230769230769,6,13,Tienda Física,14.285714285714286,Regular,39.0,M,Lima,San Miguel
0,23,5627.8099999999995,52.0,244.6873913043478,6,1.2105263157894737,6,23,Tienda Física,11.93095238095238,Ocasional,41.0,F,Arequipa,Cayma
0,12,8829.6,21.0,802.6909090909091,89,1.3333333333333333,5,12,Tienda Física,13.167499999999999,Nuevo,54.0,M,Cusco,San Jerónimo
0,13,901.0799999999999,29.0,69.31384615384614,48,1.3,4,13,Tienda Física,14.103846153846153,Nuevo,19.0,M,Piura,Sullana
0,13,2308.9,33.0,177.6076923076923,10,1.0833333333333333,5,13,Tienda Física,11.796153846153846,Regular,29.0,F,Arequipa,Cerro Colorado
0,11,2442.96,27.0,222.08727272727273,229,1.1,6,11,Tienda Física,13.307272727272727,Regular,28.0,M,Piura,Miraflores
0,11,4509.240000000001,30.0,409.93090909090915,144,1.0,5,11,Tienda Física,10.547272727272727,Nuevo,18.0,F,Lima,Surco
0,17,7938.01,42.0,496.125625,147,1.2142857142857142,6,17,Tienda Física,10.38,Regular,54.0,M,Lima,Surco
0,14,4232.59,30.0,302.32785714285717,8,1.0769230769230769,6,14,Tienda Física,11.662857142857144,Premium,41.0,M,Trujillo,Mansiche
0,16,3830.5099999999998,40.0,239.40687499999999,52,1.1428571428571428,6,15,Tienda Física,14.205,Nuevo,29.0,F,Piura,Castilla
0,19,4845.49,65.0,255.0257894736842,4,1.4615384615384615,6,19,Tienda Física,12.277368421052632,Ocasional,41.0,M,Piura,Castilla
0,15,15413.71,43.0,1027.5806666666665,49,1.1538461538461537,6,15,Tienda Física,13.224,Regular,33.0,M,Trujillo,Mansiche
0,10,5476.82,22.0,547.682,20,1.4285714285714286,5,10,Tienda Física,10.578999999999999,Ocasional,39.0,F,Trujillo,Centro
0,10,3261.2400000000002,18.0,326.124,106,1.0,5,9,Tienda Física,8.921,Regular,18.0,F,Arequipa,Cerro Colorado
0,14,8941.27,34.0,638.6621428571428,48,1.1666666666666667,5,14,Tienda Física,12.925714285714283,Ocasional,26.0,F,Lima,Jesus María
0,14,1254.32,39.0,89.5942857142857,95,1.5555555555555556,4,14,Tienda Física,11.581428571428571,Ocasional,44.0,F,Piura,Sullana
0,6,4203.23,10.0,700.5383333333333,128,1.0,4,6,Tienda Física,10.188333333333334,Nuevo,41.0,F,Arequipa,Cayma
0,16,3838.1,41.0,239.88125,65,1.1428571428571428,5,16,Tienda Física,12.968125,Ocasional,48.0,F,Lima,La Molina
0,12,4100.65,26.0,341.7208333333333,38,1.5,6,12,Tienda Física,14.029166666666667,Regular,33.0,F,Cusco,Wanchaq
0,11,2919.27,35.0,265.3881818181818,130,1.2222222222222223,4,11,Tienda Física,14.341818181818182,Regular,36.0,M,Lima,Barranco
0,13,2959.74,28.0,227.67230769230767,36,1.3,6,13,Tienda Física,14.16,Regular,24.0,M,Arequipa,Cerro Colorado
0,12,2013.65,31.0,167.80416666666667,38,1.0909090909090908,5,11,Tienda Física,11.709999999999999,Nuevo,66.0,M,Lima,Jesus María
0,24,2797.11,47.0,116.54625,31,1.3333333333333333,5,24,Tienda Física,11.034583333333332,Nuevo,26.0,F,Lima,Pueblo Libre
0,12,1784.6599999999999,29.0,148.72166666666666,79,1.0,6,12,Tienda Física,12.715000000000002,Nuevo,59.0,F,Arequipa,Cayma
0,17,3074.32,35.0,180.84235294117647,6,1.3076923076923077,5,17,Tienda Física,11.974117647058824,Ocasional,21.0,M,Lima,Lince
0,14,1583.8899999999999,25.0,113.13499999999999,42,1.4,5,14,Tienda Física,12.450000000000001,Premium,49.0,M,Cusco,Cercado
0,18,6775.070000000001,43.0,376.39277777777784,12,1.2,6,18,Tienda Física,12.367777777777778,Ocasional,42.0,F,Lima,Pueblo Libre
0,14,1806.3,28.0,129.02142857142857,21,1.0769230769230769,5,14,Tienda Física,10.76142857142857,Regular,27.0,M,Lima,Magdalena
0,16,2119.84,41.0,132.49,166,1.3333333333333333,6,16,Tienda Física,9.705333333333334,Premium,20.0,M,Piura,Miraflores
0,13,3253.03,26.0,250.23307692307694,78,1.0833333333333333,6,13,Tienda Física,11.960769230769232,Regular,40.0,M,Cusco,Cercado
0,9,1277.34,32.0,141.92666666666665,275,1.125,5,9,Tienda Física,10.724444444444444,Premium,35.0,M,Lima,Jesus María
0,20,3073.71,39.0,153.6855,14,1.25,6,20,Tienda Física,14.488999999999999,Premium,51.0,,Lima,Jesus María
0,20,8903.15,43.0,468.58684210526314,21,1.6666666666666667,6,20,Tienda Física,13.865263157894736,Regular,34.0,F,Lima,Pueblo Libre
0,25,4971.16,55.0,198.8464,77,1.3157894736842106,6,24,Tienda Física,11.7084,Ocasional,46.0,M,Piura,Miraflores
0,15,7365.33,29.0,491.022,70,1.1538461538461537,6,15,Tienda Física,14.825999999999999,Regular,18.0,M,Cusco,San Sebastián
0,19,9006.91,45.0,474.0478947368421,65,1.1875,6,19,Tienda Física,10.324736842105262,Nuevo,24.0,M,Piura,Sullana
0,14,1750.3799999999999,41.0,125.02714285714285,48,1.1666666666666667,5,14,Tienda Física,12.725714285714286,Ocasional,35.0,M,Cusco,San Jerónimo
0,15,1971.27,34.0,131.418,89,1.25,5,15,Tienda Física,12.451333333333334,Ocasional,18.0,M,Arequipa,Cercado
0,19,28361.56,41.0,1492.7136842105265,12,1.2666666666666666,6,18,Tienda Física,10.135263157894736,Ocasional,41.0,M,Cusco,San Sebastián
1,10,2760.43,18.0,306.71444444444444,77,1.1111111111111112,4,10,Tienda Física,14.327000000000002,Ocasional,38.0,M,Arequipa,Yanahuara
0,20,3747.12,45.0,187.356,60,1.3333333333333333,6,20,Tienda Física,13.355500000000001,Regular,32.0,F,Piura,Veintiséis de Octubre
0,24,11766.65,52.0,490.27708333333334,55,1.411764705882353,6,24,Tienda Física,11.865833333333335,Premium,23.0,F,Trujillo,Mansiche
0,19,13906.35,55.0,731.9131578947369,49,1.1875,6,19,Tienda Física,10.884736842105264,Regular,40.0,F,Arequipa,Yanahuara
1,14,8618.6,30.0,615.6142857142858,69,1.2727272727272727,5,14,Tienda Física,12.709285714285715,Regular,31.0,F,Trujillo,Vista Alegre
0,12,3496.83,35.0,291.4025,3,1.3333333333333333,6,12,Tienda Física,9.654166666666667,Nuevo,37.0,F,Lima,Jesus María
1,12,5296.28,32.0,441.3566666666666,17,1.2,5,12,Tienda Física,14.15,Ocasional,51.0,F,Lima,Miraflores
0,12,3421.93,22.0,285.1608333333333,89,1.3333333333333333,6,12,Tienda Física,12.720833333333333,Ocasional,37.0,F,Lima,San Isidro
1,23,5976.4400000000005,48.0,259.84521739130435,90,1.3529411764705883,6,23,Tienda Física,10.058260869565217,Regular,38.0,M,Lima,Lince
1,16,3050.81,49.0,190.675625,48,1.4545454545454546,5,16,Tienda Física,11.910625,Nuevo,29.0,F,Lima,San Miguel
0,16,1449.17,37.0,90.573125,149,1.0666666666666667,5,16,Tienda Física,12.50375,Ocasional,28.0,F,Lima,San Miguel
0,14,2119.87,35.0,151.4192857142857,38,1.0769230769230769,6,14,Tienda Física,11.007142857142856,Regular,28.0,F,Lima,Lince
0,10,767.5500000000001,19.0,76.75500000000001,102,1.1111111111111112,5,10,Tienda Física,12.815000000000001,Premium,40.0,M,Lima,Pueblo Libre
0,15,4691.923730232003,32.0,312.7949153488002,34,1.25,6,15,Tienda Física,13.29,Regular,18.0,F,Trujillo,El Recreo
0,17,3996.27,34.0,235.07470588235293,20,1.5454545454545454,6,17,Tienda Física,14.063529411764705,Regular,18.0,M,Lima,Pueblo Libre
0,13,6625.56,27.0,509.65846153846155,45,1.3,6,13,Tienda Física,10.460769230769232,Regular,49.0,F,Piura,Sullana
0,18,10652.0,51.0,591.7777777777778,95,1.3846153846153846,6,18,Tienda Física,10.725000000000001,Ocasional,37.0,M,Piura,Veintiséis de Octubre
1,15,5501.61,39.0,366.774,43,1.1538461538461537,6,15,Tienda Física,9.235333333333333,Ocasional,25.0,M,Lima,La Molina
1,10,4320.3,24.0,432.03000000000003,33,1.25,4,10,Tienda Física,11.851,Regular,32.0,M,Lima,Miraflores
1,11,5272.29,21.0,479.2990909090909,39,1.1,4,11,Tienda Física,10.737272727272726,Ocasional,41.0,M,Lima,San Isidro
0,16,2886.4900000000002,42.0,180.40562500000001,45,1.2307692307692308,6,16,Tienda Física,13.125,Premium,29.0,F,Lima,Lince
0,17,9087.8,38.0,534.5764705882352,76,1.3076923076923077,5,17,Tienda Física,11.751176470588236,Regular,37.0,M,Lima,Surco
0,18,1365.11,38.0,75.83944444444444,1,1.3846153846153846,5,18,Tienda Física,10.756111111111112,Ocasional,34.0,M,Piura,Miraflores
0,25,5308.7300000000005,65.0,212.34920000000002,55,1.3888888888888888,6,24,Tienda Física,10.985999999999999,Premium,42.0,F,Trujillo,Mansiche
0,17,7557.650000000001,40.0,444.5676470588236,37,1.3076923076923077,6,17,Tienda Física,13.455882352941176,Premium,35.0,F,Trujillo,Centro
0,15,10959.65,34.0,730.6433333333333,1,1.0714285714285714,6,15,Tienda Física,9.691333333333334,Ocasional,43.0,F,Trujillo,Vista Alegre
0,14,3446.49,31.0,246.17785714285714,145,1.2727272727272727,6,14,Tienda Física,11.737142857142857,Regular,41.0,F,Trujillo,Mansiche
1,15,6918.469999999999,29.0,461.2313333333333,35,1.25,6,15,Tienda Física,13.838571428571429,Premium,36.0,M,Lima,Lince
0,14,3353.7200000000003,37.0,239.5514285714286,15,1.2727272727272727,5,14,Tienda Física,11.477142857142857,Nuevo,52.0,M,Lima,La Molina
0,12,6902.039999999999,29.0,575.17,30,1.0,6,12,Tienda Física,9.540833333333333,Nuevo,33.0,F,Arequipa,Cayma
0,11,2476.4199999999996,23.0,225.12909090909088,347,1.375,5,11,Tienda Física,11.350909090909092,Regular,47.0,F,Lima,La Molina
0,11,2953.46,32.0,268.49636363636364,57,1.2222222222222223,6,10,Tienda Física,15.43,Regular,30.0,M,Lima,Magdalena
1,12,5133.73,22.0,427.8108333333333,13,1.3333333333333333,5,12,Tienda Física,8.5675,Nuevo,37.0,F,Arequipa,Cercado
0,19,8525.88,42.0,448.7305263157894,76,1.3571428571428572,6,18,Tienda Física,12.128947368421052,Ocasional,38.0,M,Trujillo,La Merced
0,10,818.76,19.0,81.876,61,1.1111111111111112,3,8,Tienda Física,11.958,Ocasional,38.0,F,Lima,San Miguel
1,22,2408.42,42.0,109.47363636363637,110,1.375,5,22,Tienda Física,14.235000000000001,Nuevo,48.0,M,Lima,Surco
0,12,1696.43,23.0,141.36916666666667,112,1.0909090909090908,5,12,Tienda Física,9.230833333333333,Regular,36.0,M,Arequipa,Cerro Colorado
0,11,661.2,29.0,60.10909090909092,49,1.1,3,11,Tienda Física,10.605454545454545,Premium,46.0,M,Lima,Lince
1,18,3751.587171146539,59.0,208.42150950814104,0,1.2,5,17,Tienda Física,12.246111111111112,Ocasional,44.0,F,Lima,Lince
0,17,3600.36,38.0,211.78588235294117,131,1.4166666666666667,6,15,Tienda Física,14.548235294117646,Regular,48.0,M,Cusco,San Jerónimo
0,14,9825.43,22.0,701.8164285714286,33,1.4,5,14,Tienda Física,12.014285714285714,Ocasional,28.0,M,Arequipa,Cerro Colorado
1,17,2075.2200000000003,40.0,122.07176470588237,12,1.2142857142857142,5,17,Tienda Física,12.26705882352941,Regular,35.0,F,Lima,San Miguel
0,20,5358.9,45.0,267.945,181,1.3333333333333333,6,20,Tienda Física,10.541,Nuevo,58.0,M,Piura,Miraflores
0,23,11374.960000000001,51.0,494.5634782608696,0,1.2105263157894737,6,22,Tienda Física,11.300869565217392,Ocasional,26.0,F,Lima,Magdalena
0,11,2659.31,25.0,241.75545454545454,63,1.375,6,11,Tienda Física,13.893636363636364,Ocasional,43.0,M,Lima,Miraflores
0,16,5015.59,28.0,313.474375,108,1.2307692307692308,5,16,Tienda Física,16.14375,Ocasional,31.0,F,Arequipa,Yanahuara
