id_producto,id_tienda,stock,stock_minimo,stock_maximo,costo_almacenamiento,ultima_actualizacion
251,5,52.0,10.0,78.0,0.87,2025-12-02
251,6,51.0,10.0,76.0,0.36,2025-12-04
251,7,65.0,13.0,97.0,1.03,2025-12-03
251,8,50.0,10.0,75.0,1.07,2025-12-09
251,9,38.0,7.0,57.0,0.84,2025-12-27
251,10,61.0,12.0,91.0,0.93,2025-12-19
251,11,49.0,9.0,73.0,0.92,2025-12-05
251,12,5.0,0.0,10.0,0.0,2025-12-27
252,1,52.0,10.0,78.0,0.66,2025-12-21
252,2,45.0,9.0,67.0,0.58,2025-12-15
252,3,34.0,6.0,51.0,1.31,
252,4,45.0,9.0,67.0,0.5,2025-12-11
252,5,60.0,12.0,90.0,0.77,2025-12-12
252,6,49.0,9.0,73.0,0.78,2025-12-24
252,7,61.0,12.0,91.0,1.32,2025-12-07
252,8,45.0,9.0,67.0,1.67,2025-12-27
252,9,56.0,11.0,84.0,1.21,2025-12-21
252,10,46.0,9.0,69.0,0.62,2025-12-09
252,11,42.0,8.0,63.0,0.61,2025-12-21
252,12,7.0,0.0,10.0,0.0,2025-12-15
253,1,4.0,0.0,6.0,249.69,2025-12-08
253,2,3.0,0.0,4.0,110.87,2025-12-03
253,3,7.0,1.0,10.0,128.52,2025-12-12
253,4,2.0,0.0,3.0,152.11,2025-12-18
253,5,1.0,0.0,1.0,197.97,2025-12-28
253,6,7.0,1.0,10.0,269.68,2025-12-21
253,7,4.0,0.0,6.0,371.25,2025-12-16
253,8,2.0,0.0,3.0,263.0,2025-12-24
253,9,1.0,0.0,1.0,130.3,2025-12-23
253,10,6.0,1.0,9.0,144.56,2025-12-10
253,11,4.0,0.0,6.0,146.68,2025-12-26
253,12,6.0,0.0,10.0,0.0,2025-12-12
254,1,26.0,5.0,39.0,14.8,2025-12-21
254,2,27.0,5.0,40.0,13.73,2025-12-28
254,3,16.0,3.0,24.0,7.73,2025-12-19
254,4,23.0,4.0,34.0,11.11,2025-12-08
254,5,20.0,4.0,30.0,14.43,2025-12-11
254,6,22.0,4.0,33.0,13.4,2025-12-23
254,7,19.0,3.0,28.0,19.6,2025-12-04
254,8,20.0,4.0,30.0,15.35,2025-12-20
254,9,25.0,5.0,37.0,17.33,2025-12-07
254,10,24.0,4.0,36.0,12.49,2025-12-24
254,11,19.0,3.0,28.0,8.53,2025-12-21
254,12,1.0,0.0,10.0,0.0,2025-12-15
255,1,23.0,4.0,34.0,12.14,2025-12-18
255,2,21.0,4.0,31.0,11.16,2025-12-18
255,3,24.0,4.0,36.0,19.42,2025-12-09
255,4,13.0,2.0,19.0,16.95,2025-12-02
255,5,14.0,2.0,21.0,7.53,2025-12-26
255,6,29.0,5.0,43.0,11.2,2025-12-25
255,7,16.0,3.0,24.0,18.68,2025-12-30
255,8,18.0,3.0,27.0,18.47,2025-12-20
255,9,13.0,2.0,19.0,17.23,2025-12-22
255,10,21.0,4.0,31.0,12.65,2025-12-27
255,11,21.0,4.0,31.0,19.11,2025-12-30
255,12,3.0,0.0,10.0,0.0,2025-12-07
256,1,50.0,10.0,75.0,1.62,2025-12-16
256,2,48.0,9.0,72.0,,2025-12-07
256,3,51.0,10.0,76.0,1.03,2025-12-09
256,4,49.0,9.0,73.0,0.7,2025-12-31
256,5,57.0,11.0,85.0,0.87,2025-12-09
256,6,50.0,10.0,75.0,1.49,2025-12-10
256,7,40.0,8.0,60.0,2.13,2025-12-16
256,8,57.0,11.0,85.0,1.04,2025-12-06
256,9,52.0,10.0,78.0,1.53,2025-12-21
256,10,59.0,11.0,88.0,1.64,2025-12-07
256,11,49.0,9.0,73.0,1.01,2025-12-07
256,12,4.0,0.0,10.0,0.0,2025-12-25
257,1,14.0,2.0,21.0,5.15,2025-12-19
257,2,12.0,2.0,18.0,4.34,2025-12-10
257,3,21.0,4.0,31.0,4.47,2025-12-05
257,4,19.0,3.0,28.0,2.39,2025-12-28
257,5,13.0,2.0,19.0,3.15,2025-12-08
257,6,16.0,3.0,24.0,3.2,2025-12-21
257,7,15.0,3.0,22.0,6.11,2025-12-09
257,8,21.0,4.0,31.0,4.57,2025-12-21
257,9,28.0,5.0,42.0,2.09,2025-12-25
257,10,20.0,4.0,30.0,4.45,2025-12-19
257,11,23.0,4.0,34.0,3.76,2025-12-08
257,12,0.0,0.0,10.0,0.0,2025-12-25
258,1,51.0,10.0,76.0,0.91,2025-12-10
258,2,54.0,10.0,81.0,1.81,2025-12-19
258,3,41.0,8.0,61.0,2.45,
258,4,33.0,6.0,49.0,1.33,2025-12-05
258,5,57.0,11.0,85.0,0.93,2025-12-30
258,6,48.0,9.0,72.0,2.28,2025-12-23
258,7,49.0,9.0,73.0,1.7,2025-12-17
258,8,50.0,10.0,75.0,3.38,2025-12-31
258,9,52.0,10.0,78.0,1.89,2025-12-14
258,10,50.0,10.0,75.0,1.72,2025-12-09
258,11,59.0,11.0,88.0,2.12,2025-12-30
258,12,4.0,0.0,10.0,0.0,2025-12-26
259,1,51.0,10.0,76.0,1.03,2025-12-28
259,2,39.0,7.0,58.0,0.56,2025-12-30
259,3,50.0,10.0,75.0,1.2,2025-12-21
259,4,46.0,9.0,69.0,0.55,2025-12-03
259,5,39.0,7.0,58.0,0.48,2025-12-22
259,6,42.0,8.0,63.0,0.75,2025-12-21
259,7,39.0,7.0,58.0,0.81,2025-12-30
259,8,54.0,10.0,81.0,1.23,2025-12-15
259,9,49.0,9.0,73.0,0.8,2025-12-30
259,10,41.0,8.0,61.0,0.6,2025-12-30
259,11,56.0,11.0,84.0,1.04,2025-12-10
259,12,8.0,0.0,10.0,0.0,2025-12-31
260,1,47.0,9.0,70.0,0.6,2025-12-23
260,2,47.0,9.0,70.0,1.38,2025-12-12
260,3,49.0,9.0,73.0,1.32,2025-12-16
260,4,51.0,10.0,76.0,0.67,2025-12-19
260,5,41.0,8.0,61.0,0.9,2025-12-24
260,6,49.0,9.0,73.0,1.16,2025-12-10
260,7,53.0,10.0,79.0,1.27,2025-12-28
260,8,53.0,10.0,79.0,1.31,2025-12-11
260,9,57.0,11.0,85.0,1.26,2025-12-13
260,10,51.0,10.0,76.0,0.63,2025-12-21
260,11,47.0,9.0,70.0,1.02,2025-12-08
260,12,3.0,0.0,10.0,0.0,2025-12-13
261,1,3.0,0.0,4.0,87.61,2025-12-05
261,2,9.0,1.0,13.0,78.06,2025-12-22
261,3,5.0,1.0,7.0,83.47,2025-12-03
261,4,10.0,2.0,15.0,63.14,2025-12-16
261,5,5.0,1.0,7.0,123.56,2025-12-07
261,6,3.0,0.0,4.0,93.36,2025-12-16
261,7,2.0,0.0,3.0,115.03,2025-12-13
261,8,7.0,1.0,10.0,160.71,2025-12-24
261,9,7.0,1.0,10.0,120.43,2025-12-11
261,10,9.0,1.0,13.0,116.54,2025-12-02
261,11,5.0,1.0,7.0,112.05,2025-12-06
261,12,4.0,0.0,10.0,0.0,2025-12-11
262,1,58.0,11.0,87.0,0.8,2025-12-11
262,2,50.0,10.0,75.0,1.08,2025-12-06
262,3,54.0,10.0,81.0,1.3,2025-12-19
262,4,47.0,9.0,70.0,1.46,2025-12-11
262,5,36.0,7.0,54.0,1.29,2025-12-10
262,6,51.0,10.0,76.0,0.75,2025-12-07
262,7,64.0,12.0,96.0,1.74,2025-12-06
262,8,44.0,8.0,66.0,1.92,2025-12-22
262,9,44.0,8.0,66.0,1.68,2025-12-25
262,10,38.0,7.0,57.0,1.22,2025-12-13
262,11,52.0,10.0,78.0,0.7,2025-12-16
262,12,1.0,0.0,10.0,0.0,2025-12-09
263,1,18.0,3.0,27.0,1.06,2025-12-12
263,2,13.0,2.0,19.0,1.81,2025-12-18
263,3,28.0,5.0,42.0,0.9,2025-12-27
263,4,20.0,4.0,30.0,2.16,2025-12-06
263,5,16.0,3.0,24.0,1.33,2025-12-29
263,6,23.0,4.0,34.0,1.4,2025-12-15
263,7,26.0,5.0,39.0,2.69,2025-12-31
263,8,24.0,4.0,36.0,2.94,2025-12-03
263,9,29.0,5.0,43.0,1.12,2025-12-21
263,10,16.0,3.0,24.0,1.55,2025-12-30
263,11,23.0,4.0,34.0,1.83,2025-12-16
263,12,3.0,0.0,10.0,0.0,2025-12-24
264,1,26.0,5.0,39.0,3.02,2025-12-29
264,2,23.0,4.0,34.0,4.04,2025-12-02
264,3,14.0,2.0,21.0,4.31,2025-12-30
264,4,20.0,4.0,30.0,3.79,2025-12-17
264,5,22.0,4.0,33.0,2.35,2025-12-21
264,6,23.0,4.0,34.0,3.79,2025-12-21
264,7,23.0,4.0,34.0,3.04,2025-12-19
264,8,21.0,4.0,31.0,3.98,2025-12-25
264,9,22.0,4.0,33.0,3.19,2025-12-24
264,10,20.0,4.0,30.0,3.2,2025-12-26
264,11,20.0,4.0,30.0,2.22,2025-12-17
264,12,5.0,0.0,10.0,0.0,2025-12-21
265,1,26.0,5.0,39.0,2.2,2025-12-14
265,2,23.0,4.0,34.0,2.72,2025-12-07
265,3,14.0,2.0,21.0,1.28,2025-12-08
265,4,18.0,3.0,27.0,2.97,2025-12-30
265,5,24.0,4.0,36.0,1.31,2025-12-24
265,6,21.0,4.0,31.0,3.49,2025-12-17
265,7,11.0,2.0,16.0,2.5,2025-12-21
265,8,28.0,5.0,42.0,3.25,2025-12-30
265,9,20.0,4.0,30.0,1.31,2025-12-16
265,10,25.0,5.0,37.0,1.66,2025-12-13
265,11,17.0,3.0,25.0,1.86,2025-12-06
265,12,2.0,0.0,10.0,0.0,2025-12-31
266,1,62.0,12.0,93.0,0.76,2025-12-30
266,2,39.0,7.0,58.0,0.67,2025-12-18
266,3,52.0,10.0,78.0,1.19,2025-12-12
266,4,44.0,8.0,66.0,0.81,2025-12-14
266,5,50.0,10.0,75.0,1.27,2025-12-20
266,6,54.0,10.0,81.0,1.39,2025-12-29
266,7,57.0,11.0,85.0,1.33,2025-12-09
266,8,40.0,8.0,60.0,0.91,
266,9,,10.0,78.0,,2025-12-16
266,10,45.0,9.0,67.0,0.82,2025-12-31
266,11,59.0,11.0,88.0,0.53,2025-12-02
266,12,1.0,0.0,10.0,0.0,2025-12-16
267,1,24.0,4.0,36.0,2.43,2025-12-04
267,2,23.0,4.0,34.0,2.87,2025-12-12
267,3,15.0,3.0,22.0,1.4,2025-12-04
267,4,18.0,3.0,27.0,12.976698525891985,2025-12-08
267,5,26.0,5.0,39.0,1.85,2025-12-13
267,6,14.0,2.0,21.0,2.93,2025-12-17
267,7,17.0,3.0,25.0,2.68,2025-12-04
267,8,22.0,4.0,33.0,5.08,2025-12-28
267,9,26.0,5.0,39.0,3.38,2025-12-24
267,10,19.0,3.0,28.0,3.02,2025-12-24
267,11,18.0,3.0,27.0,2.46,2025-12-13
267,12,9.0,0.0,10.0,0.0,2025-12-15
268,1,18.0,3.0,27.0,6.63,2025-12-26
268,2,20.0,4.0,30.0,9.21,2025-12-18
268,3,22.0,4.0,33.0,8.69,2025-12-11
268,4,26.0,5.0,39.0,10.67,2025-12-17
268,5,18.0,3.0,27.0,8.83,2025-12-25
268,6,30.0,6.0,45.0,15.23,2025-12-03
268,7,28.0,5.0,42.0,9.93,2025-12-22
268,8,22.0,4.0,33.0,20.36,2025-12-15
268,9,16.0,3.0,24.0,12.08,
268,10,23.0,4.0,34.0,11.88,2025-12-11
268,11,18.0,3.0,27.0,17.63,2025-12-30
268,12,5.0,0.0,10.0,0.0,2025-12-16
269,1,22.0,4.0,33.0,1.04,2025-12-23
269,2,10.0,2.0,15.0,0.97,2025-12-09
269,3,17.0,3.0,25.0,1.77,2025-12-29
269,4,21.0,4.0,31.0,0.89,2025-12-15
269,5,22.0,4.0,33.0,2.03,2025-12-07
269,6,17.0,3.0,25.0,1.14,2025-12-22
269,7,22.0,4.0,33.0,2.38,2025-12-02
269,8,23.0,4.0,34.0,2.71,2025-12-06
269,9,16.0,3.0,24.0,0.97,2025-12-29
269,10,18.0,3.0,27.0,1.64,2025-12-22
269,11,17.0,3.0,25.0,0.94,2025-12-27
269,12,0.0,0.0,10.0,0.0,2025-12-10
270,1,16.0,3.0,24.0,2.26,2025-12-27
270,2,24.0,4.0,36.0,2.1,2025-12-20
270,3,16.0,3.0,24.0,2.63,2025-12-21
270,4,18.0,3.0,27.0,1.94,2025-12-22
270,5,17.0,3.0,25.0,3.57,2025-12-10
270,6,19.0,3.0,28.0,2.91,2025-12-23
270,7,23.0,4.0,34.0,2.85,2025-12-10
270,8,20.0,4.0,30.0,2.04,2025-12-20
270,9,14.0,2.0,21.0,3.07,2025-12-11
270,10,16.0,3.0,24.0,3.08,2025-12-21
270,11,19.0,3.0,28.0,3.88,2025-12-16
270,12,3.0,0.0,10.0,0.0,2025-12-15
271,1,19.0,3.0,28.0,2.62,2025-12-12
271,2,25.0,5.0,37.0,1.89,2025-12-30
271,3,21.0,4.0,31.0,3.96,2025-12-15
271,4,17.0,3.0,25.0,3.25,2025-12-06
271,5,21.0,4.0,31.0,5.0432417565504695,2025-12-18
271,6,25.0,5.0,37.0,3.08,2025-12-29
271,7,14.0,2.0,21.0,4.02,2025-12-28
271,8,26.0,5.0,39.0,3.27,2025-12-20
271,9,23.0,4.0,34.0,2.68,2025-12-16
271,10,29.0,5.0,43.0,1.59,2025-12-26
271,11,24.0,4.0,36.0,3.91,2025-12-27
271,12,4.0,0.0,10.0,0.0,2025-12-23
272,1,49.0,9.0,73.0,1.2,2025-12-16
272,2,58.0,11.0,87.0,2.15,2025-12-11
272,3,43.0,8.0,64.0,0.98,2025-12-14
272,4,55.0,11.0,82.0,2.27,2025-12-04
272,5,44.0,8.0,66.0,2.25,2025-12-31
272,6,52.0,10.0,78.0,1.07,2025-12-15
272,7,49.0,9.0,73.0,2.69,2025-12-22
272,8,39.0,7.0,58.0,2.69,
272,9,39.0,7.0,58.0,1.94,2025-12-13
272,10,45.0,9.0,67.0,1.74,2025-12-06
272,11,40.0,8.0,60.0,0.83,2025-12-08
272,12,0.0,0.0,10.0,0.0,2025-12-31
273,1,20.0,4.0,30.0,2.51,2025-12-21
273,2,20.0,4.0,30.0,4.33,2025-12-21
273,3,16.0,3.0,24.0,4.02,2025-12-09
273,4,22.0,4.0,33.0,4.02,2025-12-18
273,5,16.0,3.0,24.0,2.46,2025-12-31
273,6,22.0,4.0,33.0,4.11,2025-12-27
273,7,19.0,3.0,28.0,6.7,2025-12-10
273,8,17.0,3.0,25.0,4.83,2025-12-30
273,9,25.0,5.0,37.0,3.57,2025-12-05
273,10,14.0,2.0,21.0,4.15,2025-12-30
273,11,17.0,3.0,25.0,4.49,2025-12-23
273,12,7.0,0.0,10.0,0.0,2025-12-31
274,1,19.0,3.0,28.0,26.07,2025-12-17
274,2,19.0,3.0,28.0,16.91,2025-12-10
274,3,22.0,4.0,33.0,21.9,2025-12-28
274,4,16.0,3.0,24.0,20.27,2025-12-03
274,5,28.0,5.0,42.0,22.79,2025-12-11
274,6,20.0,4.0,30.0,23.16,2025-12-14
274,7,,4.0,33.0,18.74,2025-12-08
274,8,20.0,4.0,30.0,25.58,2025-12-28
274,9,15.0,3.0,22.0,18.34,2025-12-23
274,10,22.0,4.0,33.0,9.65,2025-12-31
274,11,16.0,3.0,24.0,10.02,2025-12-11
274,12,7.0,0.0,10.0,0.0,2025-12-24
275,1,49.0,9.0,73.0,1.83,2025-12-17
275,2,41.0,8.0,61.0,1.97,2025-12-18
275,3,50.0,10.0,75.0,1.43,2025-12-29
275,4,49.0,9.0,73.0,0.98,2025-12-04
275,5,41.0,8.0,61.0,2.05,2025-12-04
275,6,44.0,8.0,66.0,2.1,2025-12-28
275,7,59.0,11.0,88.0,1.84,2025-12-04
275,8,56.0,11.0,84.0,2.87,2025-12-23
275,9,50.0,10.0,75.0,1.57,2025-12-06
275,10,49.0,9.0,73.0,1.28,2025-12-05
275,11,53.0,10.0,79.0,1.57,2025-12-30
275,12,6.0,0.0,10.0,0.0,2025-12-19
276,1,5.0,1.0,7.0,70.41,2025-12-17
276,2,6.0,1.0,9.0,161.55,2025-12-18
276,3,3.0,0.0,4.0,103.21,2025-12-31
276,4,3.0,0.0,4.0,89.17,2025-12-30
276,5,8.0,1.0,12.0,73.85,2025-12-27
276,6,4.0,0.0,6.0,124.18,2025-12-29
276,7,5.0,1.0,7.0,182.92,2025-12-10
276,8,2.0,0.0,3.0,141.51,2025-12-02
276,9,5.0,1.0,7.0,75.68,2025-12-24
276,10,9.0,1.0,13.0,95.05,2025-12-16
276,11,6.0,1.0,9.0,150.54,2025-12-31
276,12,2.0,0.0,10.0,0.0,2025-12-16
277,1,20.0,4.0,30.0,11.02,2025-12-06
277,2,22.0,4.0,33.0,5.83,2025-12-20
277,3,21.0,4.0,31.0,10.61,2025-12-22
277,4,18.0,3.0,27.0,12.02,2025-12-29
277,5,16.0,3.0,24.0,13.43,2025-12-31
277,6,20.0,4.0,30.0,7.64,2025-12-07
277,7,22.0,4.0,33.0,15.38,2025-12-24
277,8,20.0,4.0,30.0,20.47,2025-12-12
277,9,23.0,4.0,34.0,6.1,2025-12-18
277,10,18.0,3.0,27.0,14.05,2025-12-19
277,11,19.0,3.0,28.0,14.96,2025-12-08
277,12,7.0,0.0,,0.0,2025-12-12
278,1,54.0,10.0,81.0,0.98,2025-12-04
278,2,56.0,11.0,84.0,1.16,2025-12-04
278,3,56.0,11.0,84.0,1.21,2025-12-30
278,4,50.0,10.0,75.0,1.51,2025-12-17
278,5,44.0,8.0,66.0,0.82,2025-12-27
278,6,53.0,10.0,79.0,1.31,2025-12-11
278,7,43.0,8.0,64.0,1.72,2025-12-26
278,8,47.0,9.0,70.0,1.64,2025-12-06
278,9,43.0,8.0,64.0,1.08,2025-12-15
278,10,64.0,12.0,96.0,0.71,2025-12-26
278,11,52.0,10.0,78.0,0.82,2025-12-27
278,12,1.0,0.0,10.0,0.0,2025-12-05
279,1,46.0,9.0,69.0,0.54,2025-12-26
279,2,51.0,10.0,76.0,1.25,2025-12-15
279,3,44.0,8.0,66.0,0.54,2025-12-02
279,4,53.0,10.0,79.0,0.65,2025-12-31
279,5,47.0,9.0,70.0,1.47,2025-12-18
279,6,47.0,9.0,70.0,1.56,2025-12-12
279,7,59.0,11.0,88.0,1.53,2025-12-05
279,8,58.0,11.0,87.0,0.94,2025-12-27
279,9,57.0,11.0,85.0,1.38,2025-12-30
279,10,58.0,11.0,87.0,0.89,2025-12-26
279,11,47.0,9.0,70.0,0.52,2025-12-22
279,12,1.0,0.0,10.0,0.0,2025-12-08
280,1,37.0,7.0,55.0,1.8,2025-12-22
280,2,47.0,,70.0,1.19,2025-12-15
280,3,42.0,8.0,63.0,0.69,2025-12-02
280,4,49.0,9.0,73.0,0.65,2025-12-03
280,5,52.0,10.0,78.0,1.42,2025-12-17
280,6,48.0,9.0,72.0,1.67,2025-12-25
280,7,71.0,14.0,106.0,1.28,2025-12-13
280,8,54.0,10.0,81.0,1.75,2025-12-26
280,9,48.0,9.0,72.0,0.97,2025-12-03
280,10,53.0,10.0,79.0,1.52,2025-12-30
280,11,57.0,11.0,85.0,1.55,2025-12-05
280,12,5.0,0.0,10.0,0.0,2025-12-18
281,1,27.0,5.0,40.0,0.85,2025-12-04
281,2,27.0,5.0,40.0,1.75,2025-12-06
281,3,25.0,5.0,37.0,0.89,2025-12-31
281,4,25.0,5.0,37.0,2.46,2025-12-23
281,5,27.0,5.0,40.0,1.42,2025-12-19
281,6,19.0,,28.0,2.25,2025-12-07
281,7,25.0,5.0,37.0,1.99,2025-12-08
281,8,19.0,3.0,28.0,1.97,2025-12-31
281,9,12.0,2.0,18.0,1.55,2025-12-09
281,10,17.0,3.0,25.0,1.44,2025-12-28
281,11,24.0,4.0,36.0,2.02,2025-12-02
281,12,7.0,0.0,10.0,0.0,2025-12-12
282,1,9.0,1.0,13.0,137.96,2025-12-28
282,2,5.0,1.0,7.0,155.16,2025-12-15
282,3,8.0,1.0,12.0,185.27,2025-12-21
282,4,3.0,0.0,4.0,90.27,2025-12-26
282,5,4.0,0.0,6.0,215.15,2025-12-10
282,6,5.0,1.0,7.0,200.49,2025-12-05
282,7,4.0,0.0,6.0,201.61,2025-12-20
282,8,4.0,0.0,6.0,261.35,2025-12-26
282,9,7.0,1.0,10.0,91.57,2025-12-14
282,10,3.0,0.0,4.0,98.45,2025-12-08
282,11,5.0,1.0,7.0,205.41,2025-12-02
282,12,8.0,0.0,10.0,0.0,2025-12-16
283,1,59.0,11.0,88.0,2.12,2025-12-26
283,2,37.0,7.0,55.0,1.65,2025-12-07
283,3,57.0,,85.0,1.54,2025-12-24
283,4,41.0,8.0,61.0,2.29,2025-12-13
283,5,48.0,9.0,72.0,1.34,2025-12-15
283,6,34.0,6.0,51.0,1.77,2025-12-03
283,7,46.0,9.0,69.0,1.98,2025-12-23
283,8,39.0,7.0,58.0,2.16,2025-12-07
283,9,50.0,10.0,75.0,1.28,2025-12-20
283,10,53.0,10.0,79.0,2.1,2025-12-08
283,11,64.0,12.0,96.0,2.34,2025-12-13
283,12,3.0,0.0,10.0,0.0,2025-12-03
284,1,50.0,10.0,75.0,1.1,2025-12-16
284,2,52.0,10.0,78.0,0.97,2025-12-30
284,3,59.0,11.0,88.0,0.89,2025-12-13
284,4,56.0,11.0,84.0,1.51,2025-12-10
284,5,52.0,10.0,78.0,1.27,2025-12-28
284,6,37.0,7.0,55.0,1.43,2025-12-07
284,7,57.0,11.0,85.0,0.9,2025-12-16
284,8,48.0,9.0,72.0,0.78,2025-12-19
284,9,58.0,11.0,87.0,1.56,2025-12-28
284,10,51.0,10.0,76.0,0.81,2025-12-09
284,11,34.0,6.0,51.0,0.98,2025-12-22
284,12,1.0,0.0,10.0,0.0,2025-12-17
285,1,53.0,10.0,79.0,1.12,2025-12-17
285,2,50.0,10.0,75.0,0.99,2025-12-16
285,3,51.0,10.0,76.0,0.61,2025-12-02
285,4,45.0,,67.0,0.81,2025-12-06
285,5,55.0,11.0,82.0,1.01,2025-12-11
285,6,62.0,12.0,93.0,0.94,2025-12-13
285,7,67.0,13.0,100.0,0.93,2025-12-14
285,8,48.0,9.0,72.0,0.97,2025-12-26
285,9,44.0,8.0,66.0,0.74,2025-12-30
285,10,46.0,9.0,69.0,0.46,2025-12-07
285,11,52.0,10.0,78.0,0.44,2025-12-14
285,12,7.0,0.0,10.0,0.0,2025-12-05
286,1,64.0,12.0,96.0,2.08,2025-12-27
286,2,47.0,9.0,70.0,1.64,2025-12-05
286,3,56.0,11.0,84.0,2.73,2025-12-12
286,4,58.0,11.0,87.0,2.29,2025-12-28
286,5,48.0,9.0,72.0,2.84,2025-12-09
286,6,39.0,7.0,58.0,1.4,2025-12-25
286,7,54.0,10.0,81.0,2.58,2025-12-29
286,8,63.0,12.0,94.0,2.38,2025-12-07
286,9,56.0,11.0,84.0,2.64,2025-12-04
286,10,47.0,9.0,70.0,1.69,2025-12-16
286,11,40.0,8.0,60.0,1.55,2025-12-13
286,12,4.0,0.0,10.0,0.0,2025-12-18
287,1,22.0,4.0,33.0,4.15,2025-12-10
287,2,15.0,3.0,22.0,2.71,2025-12-09
287,3,17.0,3.0,25.0,3.86,2025-12-24
287,4,21.0,4.0,31.0,3.49,2025-12-02
287,5,18.0,3.0,27.0,5.84,2025-12-16
287,6,27.0,5.0,40.0,3.54,2025-12-21
287,7,24.0,4.0,36.0,7.63,2025-12-23
287,8,22.0,4.0,33.0,4.75,2025-12-14
287,9,22.0,4.0,33.0,2.8,2025-12-17
287,10,15.0,3.0,22.0,4.8,2025-12-14
287,11,17.0,3.0,25.0,2.67,2025-12-02
287,12,5.0,0.0,10.0,0.0,2025-12-17
288,1,49.0,9.0,73.0,1.61,2025-12-06
288,2,54.0,10.0,81.0,1.44,2025-12-31
288,3,65.0,13.0,97.0,2.63,2025-12-15
288,4,44.0,8.0,66.0,,2025-12-22
288,5,,8.0,63.0,1.73,2025-12-28
288,6,55.0,11.0,82.0,1.97,2025-12-09
288,7,54.0,10.0,81.0,1.79,2025-12-25
288,8,44.0,8.0,66.0,2.79,2025-12-24
288,9,49.0,9.0,73.0,1.86,2025-12-29
288,10,52.0,10.0,78.0,2.44,2025-12-17
288,11,38.0,,57.0,1.69,2025-12-11
288,12,9.0,0.0,10.0,0.0,2025-12-02
289,1,17.0,3.0,25.0,0.73,2025-12-12
289,2,17.0,3.0,25.0,1.92,2025-12-21
289,3,17.0,3.0,25.0,1.42,2025-12-05
289,4,16.0,3.0,24.0,1.42,2025-12-07
289,5,22.0,4.0,33.0,1.6,2025-12-23
289,6,27.0,5.0,40.0,1.33,2025-12-07
289,7,18.0,3.0,27.0,1.14,2025-12-23
289,8,16.0,3.0,24.0,1.15,2025-12-16
289,9,21.0,4.0,31.0,1.47,2025-12-22
289,10,18.0,3.0,27.0,1.79,2025-12-16
289,11,17.0,3.0,25.0,1.21,2025-12-17
289,12,9.0,0.0,10.0,0.0,2025-12-06
290,1,76.0,15.0,114.0,1.14,2025-12-07
290,2,56.0,11.0,84.0,1.23,2025-12-29
290,3,58.0,11.0,87.0,0.73,2025-12-11
290,4,47.0,9.0,70.0,0.91,2025-12-19
290,5,37.0,7.0,55.0,1.34,2025-12-06
290,6,52.0,,78.0,1.43,2025-12-22
290,7,46.0,9.0,69.0,1.18,2025-12-05
290,8,50.0,10.0,75.0,1.86,2025-12-14
290,9,45.0,9.0,67.0,1.01,2025-12-08
290,10,48.0,9.0,72.0,0.52,2025-12-17
290,11,45.0,9.0,67.0,0.67,2025-12-25
290,12,1.0,0.0,10.0,0.0,2025-12-06
291,1,44.0,8.0,66.0,1.11,2025-12-13
291,2,50.0,10.0,75.0,1.15,2025-12-27
291,3,48.0,9.0,72.0,1.34,2025-12-18
291,4,58.0,11.0,87.0,1.53,2025-12-20
291,5,58.0,11.0,87.0,1.48,2025-12-05
291,6,51.0,10.0,76.0,1.58,2025-12-06
291,7,40.0,8.0,60.0,1.48,2025-12-14
291,8,47.0,9.0,70.0,1.1,2025-12-29
291,9,52.0,10.0,78.0,1.81,2025-12-18
291,10,60.0,12.0,90.0,1.14,2025-12-23
291,11,62.0,12.0,93.0,1.43,
291,12,2.0,0.0,10.0,0.0,2025-12-22
292,1,53.0,10.0,79.0,1.73,2025-12-29
292,2,58.0,11.0,87.0,1.38,2025-12-25
292,3,50.0,10.0,75.0,0.9,2025-12-17
292,4,43.0,8.0,64.0,2.07,2025-12-06
292,5,52.0,10.0,78.0,1.71,2025-12-22
292,6,48.0,9.0,72.0,2.39,2025-12-03
292,7,69.0,13.0,103.0,2.51,2025-12-18
292,8,52.0,10.0,78.0,3.21,2025-12-31
292,9,62.0,12.0,93.0,1.15,2025-12-21
292,10,49.0,9.0,73.0,1.26,2025-12-20
292,11,60.0,12.0,90.0,2.34,2025-12-24
292,12,0.0,0.0,10.0,0.0,2025-12-23
293,1,61.0,12.0,91.0,2.65,2025-12-05
293,2,52.0,10.0,78.0,2.23,2025-12-03
293,3,45.0,9.0,67.0,1.32,2025-12-07
293,4,48.0,9.0,72.0,1.4,2025-12-27
293,5,45.0,9.0,67.0,0.95,2025-12-05
293,6,47.0,9.0,70.0,2.63,2025-12-03
293,7,36.0,7.0,54.0,2.33,2025-12-20
293,8,47.0,9.0,70.0,2.8,2025-12-19
293,9,52.0,10.0,78.0,2.39,2025-12-26
293,10,53.0,10.0,79.0,2.39,2025-12-30
293,11,46.0,9.0,69.0,1.29,2025-12-28
293,12,9.0,0.0,10.0,0.0,2025-12-18
294,1,55.0,11.0,82.0,2.0,2025-12-20
294,2,48.0,9.0,72.0,2.39,2025-12-13
294,3,56.0,11.0,84.0,4.32,2025-12-26
294,4,44.0,8.0,66.0,2.28,2025-12-19
294,5,57.0,11.0,85.0,1.78,2025-12-12
294,6,49.0,9.0,73.0,5.01,2025-12-20
294,7,57.0,11.0,85.0,2.45,2025-12-02
